Date,Platform,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
2024-10-14,Meta Ads,Campaign_25,8098,167,195.99,29,2715.59
2024-07-23,Meta Ads,Campaign_4,8104,189,234.1,16,1630.73
2024-06-28,Meta Ads,Campaign_26,8061,466,489.23,78,3708.84
2024-03-28,Meta Ads,Campaign_19,8000,329,266.41,19,1515.76
2024-12-19,Meta Ads,Campaign_27,7908,297,725.47,49,1436.82
2024-07-04,Meta Ads,Campaign_13,7944,177,98.82,14,1002.38
2024-07-22,Google Ads,Campaign_22,8076,289,213.22,47,5475.12
2024-10-24,Meta Ads,Campaign_8,8000,372,202.6,50,3373.27
2024-11-13,Google Ads,Campaign_27,8065,412,600.37,50,5157.77
2024-06-02,Meta Ads,Campaign_18,7932,171,155.16,25,2831.45
2024-08-18,Meta Ads,Campaign_3,8052,283,194.34,28,1390.16
2024-07-31,Meta Ads,Campaign_16,7970,262,623.0,45,3915.64
2024-01-14,Google Ads,Campaign_5,8067,266,288.49,18,753.65
2024-10-27,Google Ads,Campaign_22,7996,425,1007.0,36,2124.43
2024-09-10,Meta Ads,Campaign_17,7925,190,208.43,23,2693.4
2024-03-17,Google Ads,Campaign_22,8101,170,338.96,17,382.67
2024-05-07,Meta Ads,Campaign_11,7935,274,226.01,35,3010.16
2024-07-11,Google Ads,Campaign_4,7940,256,577.33,40,2505.18
2024-09-17,Google Ads,Campaign_20,8021,452,740.83,41,3018.32
2024-10-15,Google Ads,Campaign_8,8015,226,551.17,35,3613.8
2024-09-03,Meta Ads,Campaign_29,7982,326,134.55,39,1361.24
2024-02-12,Meta Ads,Campaign_18,7895,196,403.65,27,1822.47
2024-12-24,Google Ads,Campaign_4,7910,366,193.46,20,508.21
2024-01-10,Google Ads,Campaign_8,8029,385,372.88,45,690.21
2024-02-23,Google Ads,Campaign_16,8041,327,410.2,16,1531.77
2024-10-28,Meta Ads,Campaign_25,8033,380,609.73,47,3190.69
2024-08-19,Google Ads,Campaign_24,8043,194,110.71,30,2466.68
2024-04-15,Google Ads,Campaign_8,7962,249,279.88,14,1293.24
2024-04-06,Meta Ads,Campaign_18,7950,165,148.41,8,597.5
2024-07-21,Google Ads,Campaign_21,8069,445,793.38,74,3150.54
2024-10-11,Meta Ads,Campaign_4,7953,222,393.24,34,1975.24
2024-03-29,Google Ads,Campaign_10,7994,438,1064.43,65,1841.36
2024-08-16,Google Ads,Campaign_8,8010,190,362.97,24,2769.83
2024-08-24,Google Ads,Campaign_8,8002,170,372.97,20,1702.8
2024-04-10,Google Ads,Campaign_4,8072,388,557.42,52,1930.42
2024-05-16,Meta Ads,Campaign_26,8058,253,428.0,31,2279.32
2024-11-24,Google Ads,Campaign_10,8090,448,680.69,60,2106.06
2024-05-13,Google Ads,Campaign_22,8001,414,244.54,72,4460.41
2024-03-27,Meta Ads,Campaign_3,7867,180,348.85,7,130.11
2024-03-21,Meta Ads,Campaign_30,8036,476,904.72,23,2639.03
2024-06-16,Meta Ads,Campaign_27,7973,308,477.23,39,2620.8
2024-04-26,Meta Ads,Campaign_7,8054,451,666.13,25,2324.73
2024-04-01,Meta Ads,Campaign_16,7985,308,712.53,29,824.52
2024-05-13,Meta Ads,Campaign_5,8123,208,147.36,21,915.85
2024-11-14,Google Ads,Campaign_15,8174,444,209.85,19,700.37
2024-07-22,Google Ads,Campaign_30,8101,256,615.65,35,1899.55
2024-02-23,Google Ads,Campaign_19,7811,281,387.25,44,3999.04
2024-06-02,Google Ads,Campaign_17,7993,173,397.93,9,642.99
2024-05-18,Google Ads,Campaign_13,7981,475,464.3,48,3312.08
2024-11-14,Google Ads,Campaign_19,8034,255,469.43,39,2031.12
2024-05-14,Meta Ads,Campaign_6,8058,161,267.15,26,2762.61
2024-02-17,Meta Ads,Campaign_18,7859,358,626.82,33,1964.74
2024-08-26,Google Ads,Campaign_19,7914,327,637.73,37,1085.97
2024-05-02,Meta Ads,Campaign_29,8119,261,506.33,19,1907.21
2024-01-01,Meta Ads,Campaign_2,7867,393,904.65,26,1907.19
2024-11-11,Meta Ads,Campaign_28,7965,178,255.61,7,136.04
2024-11-13,Meta Ads,Campaign_19,7850,311,544.68,50,4878.17
2024-09-01,Meta Ads,Campaign_10,7943,320,513.59,39,2948.37
2024-01-31,Google Ads,Campaign_14,7975,314,498.62,40,3880.66
2024-03-03,Google Ads,Campaign_1,7912,210,358.36,9,942.78
2024-01-12,Google Ads,Campaign_21,8026,435,408.96,62,6045.47
2024-05-18,Google Ads,Campaign_26,8056,431,513.1,71,6555.35
2024-09-12,Meta Ads,Campaign_24,8020,211,271.73,20,948.0
2024-05-21,Google Ads,Campaign_3,7873,381,820.37,34,2533.59
2024-12-14,Google Ads,Campaign_16,7877,315,527.99,38,2443.21
2024-09-08,Google Ads,Campaign_10,7975,405,470.93,51,2043.17
2024-11-11,Meta Ads,Campaign_19,8184,348,570.49,32,1425.75
2024-05-06,Meta Ads,Campaign_13,8034,411,998.08,16,1414.79
2024-12-23,Google Ads,Campaign_13,7969,181,373.99,9,329.16
2024-09-23,Google Ads,Campaign_23,7881,335,690.89,31,2170.1
2024-08-18,Meta Ads,Campaign_7,8052,316,374.2,24,1311.85
2024-09-14,Meta Ads,Campaign_5,7848,208,451.56,10,570.9
2024-06-07,Meta Ads,Campaign_26,7916,277,210.25,12,1044.47
2024-12-05,Meta Ads,Campaign_10,7939,314,759.47,49,4383.29
2024-05-01,Meta Ads,Campaign_3,7944,425,708.85,40,4645.74
2024-05-22,Google Ads,Campaign_17,7868,410,1010.77,16,1427.21
2024-08-08,Meta Ads,Campaign_16,8055,317,545.03,28,963.78
2024-03-10,Google Ads,Campaign_19,8044,386,594.97,42,4726.81
2024-09-15,Google Ads,Campaign_12,7986,281,629.86,17,715.08
2024-09-30,Google Ads,Campaign_3,7871,399,481.84,68,2449.39
2024-07-16,Meta Ads,Campaign_24,7986,444,525.86,33,2213.51
2024-04-19,Google Ads,Campaign_30,8080,474,337.59,61,5915.07
2024-06-15,Meta Ads,Campaign_3,8099,451,337.52,70,5198.35
2024-01-22,Google Ads,Campaign_14,8033,163,99.25,27,2762.89
2024-02-02,Meta Ads,Campaign_3,8134,181,124.53,13,1060.49
2024-06-23,Meta Ads,Campaign_17,8113,256,287.16,35,1414.09
2024-03-21,Meta Ads,Campaign_18,7925,180,282.29,26,2388.4
2024-07-07,Meta Ads,Campaign_13,8024,275,642.03,18,923.03
2024-10-03,Google Ads,Campaign_10,7877,236,555.6,29,2456.25
2024-12-20,Meta Ads,Campaign_18,7915,325,571.66,14,1398.68
2024-01-17,Google Ads,Campaign_3,7975,240,417.55,34,2523.38
2024-03-14,Meta Ads,Campaign_14,8003,244,293.8,25,1221.4
2024-05-22,Google Ads,Campaign_21,8140,262,240.69,34,3626.4
2024-04-11,Google Ads,Campaign_6,8082,359,505.89,21,756.49
2024-07-01,Meta Ads,Campaign_1,8087,407,915.85,69,4195.47
2024-04-30,Google Ads,Campaign_19,8053,402,530.19,18,2066.36
2024-06-18,Google Ads,Campaign_8,8080,302,509.63,34,1342.41
2024-03-01,Meta Ads,Campaign_23,7967,354,363.67,40,4067.84
2024-11-11,Google Ads,Campaign_2,7849,401,174.65,35,2784.07
2024-10-24,Google Ads,Campaign_7,7996,197,199.25,16,599.84
2024-12-28,Meta Ads,Campaign_21,7983,218,446.57,28,3006.0
2024-03-09,Meta Ads,Campaign_18,7923,415,711.02,69,8159.7
2024-07-15,Google Ads,Campaign_16,8148,191,92.26,22,1186.14
2024-04-11,Google Ads,Campaign_9,7944,457,246.13,57,2755.39
2024-02-11,Google Ads,Campaign_26,8022,234,581.27,34,1192.18
2024-02-26,Meta Ads,Campaign_12,8067,387,926.09,20,1361.51
2024-06-03,Meta Ads,Campaign_24,8061,453,712.82,65,5728.85
2024-10-14,Meta Ads,Campaign_23,7865,320,679.95,24,2430.26
2024-12-17,Meta Ads,Campaign_3,8053,361,164.85,44,2126.55
2024-11-29,Google Ads,Campaign_17,7942,424,695.53,63,2959.02
2024-03-29,Meta Ads,Campaign_3,8029,393,863.06,56,1745.12
2024-09-15,Meta Ads,Campaign_2,7850,165,337.32,9,145.25
2024-08-28,Meta Ads,Campaign_22,7923,417,986.39,41,708.89
2024-08-03,Meta Ads,Campaign_25,7990,361,465.75,18,777.58
2024-01-15,Meta Ads,Campaign_27,7972,432,435.66,74,3658.28
2024-04-27,Google Ads,Campaign_29,8017,265,414.51,45,3226.77
2024-05-20,Meta Ads,Campaign_26,7916,421,298.3,40,1516.93
2024-02-06,Meta Ads,Campaign_1,7969,448,286.19,50,3134.36
2024-06-27,Google Ads,Campaign_21,7876,416,718.56,46,5059.01
2024-04-12,Meta Ads,Campaign_22,7965,391,916.7,44,3065.36
2024-08-03,Meta Ads,Campaign_18,7938,244,267.37,29,1631.15
2024-05-15,Google Ads,Campaign_29,8149,345,749.22,46,5113.19
2024-09-02,Google Ads,Campaign_26,8125,460,745.75,66,6366.46
2024-06-14,Google Ads,Campaign_15,8003,221,157.09,36,4172.27
2024-05-08,Meta Ads,Campaign_29,8027,453,786.94,77,1560.1
2024-05-14,Meta Ads,Campaign_29,7960,305,326.1,13,859.47
2024-11-15,Google Ads,Campaign_19,7840,412,232.05,52,3377.99
2024-11-07,Meta Ads,Campaign_26,7923,276,148.18,37,4175.79
2024-03-21,Google Ads,Campaign_3,8142,320,528.72,54,5879.82
2024-02-14,Google Ads,Campaign_9,8030,427,293.23,38,3197.86
2024-07-30,Meta Ads,Campaign_1,7945,205,188.16,15,1487.24
2024-09-09,Google Ads,Campaign_16,7980,170,131.96,11,209.82
2024-03-31,Google Ads,Campaign_21,7918,348,831.2,33,1978.13
2024-05-14,Meta Ads,Campaign_29,7932,267,223.01,32,2839.73
2024-10-31,Google Ads,Campaign_12,8085,177,235.19,12,962.18
2024-03-08,Meta Ads,Campaign_25,7807,407,250.25,45,2006.62
2024-12-19,Google Ads,Campaign_27,7895,187,106.57,11,513.09
2024-08-22,Google Ads,Campaign_18,7977,344,417.34,56,4986.71
2024-09-28,Meta Ads,Campaign_15,7968,293,608.08,50,5558.23
2024-01-25,Meta Ads,Campaign_24,7873,384,921.38,39,738.53
2024-07-11,Google Ads,Campaign_8,7958,400,410.07,35,1320.06
2024-02-27,Google Ads,Campaign_22,7931,438,239.2,67,6487.95
2024-10-08,Meta Ads,Campaign_23,8138,211,276.17,35,1353.0
2024-05-28,Meta Ads,Campaign_30,8054,315,180.17,54,3467.44
2024-05-27,Meta Ads,Campaign_12,7940,272,639.97,19,2206.46
2024-11-04,Google Ads,Campaign_13,8071,467,1110.05,60,1314.87
2024-11-03,Google Ads,Campaign_4,8032,367,662.55,40,1571.84
2024-04-02,Meta Ads,Campaign_3,8007,367,328.24,37,1165.13
2024-10-18,Google Ads,Campaign_20,8055,365,522.02,36,3861.42
2024-03-15,Google Ads,Campaign_22,8095,303,697.46,48,2980.41
2024-02-29,Google Ads,Campaign_15,7908,357,706.02,19,1289.71
2024-10-10,Google Ads,Campaign_15,8092,471,771.59,83,4925.74
2024-10-23,Google Ads,Campaign_30,7814,427,1030.17,45,2748.2
2024-11-15,Google Ads,Campaign_14,7802,461,782.52,66,3845.84
2024-08-07,Google Ads,Campaign_1,8081,337,506.59,53,4699.32
2024-11-03,Google Ads,Campaign_28,7963,334,316.09,15,1737.08
2024-04-21,Google Ads,Campaign_15,7971,422,366.51,47,2388.8
2024-10-22,Google Ads,Campaign_12,8194,293,259.69,11,927.14
2024-12-08,Meta Ads,Campaign_13,8024,418,995.82,53,3625.21
2024-11-07,Meta Ads,Campaign_5,8088,347,649.37,48,5393.4
2024-01-18,Meta Ads,Campaign_9,8057,209,151.38,23,1091.01
2024-01-17,Meta Ads,Campaign_4,7916,258,236.12,29,689.54
2024-07-16,Meta Ads,Campaign_28,8050,217,300.01,27,2967.03
2024-09-24,Meta Ads,Campaign_5,7955,183,119.86,15,1471.51
2024-06-24,Meta Ads,Campaign_5,8107,334,203.85,37,1617.81
2024-04-30,Meta Ads,Campaign_22,8063,411,606.13,28,3122.65
2024-08-21,Meta Ads,Campaign_4,8035,339,696.4,51,4483.16
2024-10-17,Meta Ads,Campaign_18,8053,168,369.82,7,824.0
2024-03-11,Google Ads,Campaign_22,8037,308,671.19,54,6279.52
2024-06-04,Google Ads,Campaign_29,7895,431,1004.27,75,2438.74
2024-01-03,Google Ads,Campaign_8,8127,267,553.96,38,2701.17
2024-11-29,Meta Ads,Campaign_19,7967,436,497.98,18,1131.19
2024-09-08,Meta Ads,Campaign_22,8028,346,768.31,50,5484.72
2024-01-30,Meta Ads,Campaign_14,7957,285,214.8,20,351.77
2024-01-29,Meta Ads,Campaign_21,8001,359,888.17,48,3974.62
2024-02-19,Google Ads,Campaign_13,7981,310,171.27,26,2816.76
2024-06-19,Google Ads,Campaign_7,8123,245,147.34,11,1074.06
2024-05-07,Meta Ads,Campaign_12,7867,414,735.12,44,726.47
2024-08-14,Meta Ads,Campaign_28,8141,268,624.23,40,1889.24
2024-07-13,Google Ads,Campaign_6,7896,286,655.98,43,1588.7
2024-10-03,Meta Ads,Campaign_13,8135,299,174.13,32,505.44
2024-12-11,Google Ads,Campaign_22,8110,472,747.61,81,1431.52
2024-10-26,Google Ads,Campaign_24,7969,420,976.72,50,1145.73
2024-11-13,Meta Ads,Campaign_1,7909,227,427.91,19,347.06
2024-09-23,Meta Ads,Campaign_5,8250,274,574.03,26,1685.97
2024-10-10,Meta Ads,Campaign_26,8027,182,407.01,25,1336.44
2024-09-06,Google Ads,Campaign_15,7963,295,213.96,25,1843.38
2024-11-11,Google Ads,Campaign_2,7864,344,162.75,42,1990.97
2024-06-04,Google Ads,Campaign_4,7723,360,337.25,32,2809.76
2024-07-14,Meta Ads,Campaign_29,8028,338,330.1,24,1342.01
2024-09-02,Meta Ads,Campaign_29,7918,394,493.74,30,867.0
2024-06-29,Google Ads,Campaign_21,8005,222,404.24,36,958.07
2024-06-20,Meta Ads,Campaign_11,7896,396,928.27,49,2463.21
2024-03-01,Google Ads,Campaign_27,7906,216,483.48,16,346.29
2024-02-16,Google Ads,Campaign_21,8052,318,612.1,41,3591.05
2024-10-22,Meta Ads,Campaign_3,8013,458,1035.5,46,3146.97
2024-09-04,Google Ads,Campaign_23,8081,315,583.33,19,464.94
2024-11-17,Google Ads,Campaign_10,8118,359,601.04,36,1582.53
2024-10-15,Google Ads,Campaign_28,8175,252,260.91,38,2274.36
2024-06-17,Meta Ads,Campaign_24,7939,188,392.36,17,1757.51
2024-07-09,Google Ads,Campaign_24,8110,374,905.69,20,961.58
2024-05-04,Meta Ads,Campaign_18,8030,176,94.38,28,1714.9
2024-07-19,Google Ads,Campaign_20,7983,355,692.66,38,2374.62
2024-05-20,Meta Ads,Campaign_22,8067,233,267.39,34,1884.43
2024-02-16,Meta Ads,Campaign_10,8063,472,410.65,32,964.25
2024-05-16,Meta Ads,Campaign_24,8059,457,712.74,23,2277.46
2024-04-19,Meta Ads,Campaign_18,7915,445,503.51,31,3262.78
2024-01-02,Meta Ads,Campaign_4,7976,309,326.96,44,808.3
2024-04-07,Google Ads,Campaign_28,8045,401,830.56,45,989.66
2024-12-15,Meta Ads,Campaign_6,8127,403,429.4,44,3726.7
2024-11-30,Google Ads,Campaign_9,7951,218,525.24,38,3001.3
2024-04-11,Meta Ads,Campaign_7,7900,201,425.74,21,952.72
2024-09-08,Google Ads,Campaign_3,7879,209,174.81,23,585.71
2024-09-18,Meta Ads,Campaign_24,7827,382,339.46,36,778.71
2024-10-24,Google Ads,Campaign_28,8089,224,164.71,38,2569.16
2024-08-19,Google Ads,Campaign_7,8205,276,348.75,24,694.15
2024-11-11,Google Ads,Campaign_25,7880,393,276.88,69,1498.39
2024-01-18,Meta Ads,Campaign_5,7918,238,585.01,10,539.89
2024-06-17,Meta Ads,Campaign_17,8024,276,524.88,49,3176.57
2024-09-05,Meta Ads,Campaign_23,7917,429,319.4,53,1720.37
2024-07-16,Google Ads,Campaign_18,8062,474,563.46,23,2337.35
2024-05-26,Google Ads,Campaign_21,8070,265,529.34,28,604.08
2024-01-13,Google Ads,Campaign_24,8027,391,302.7,43,2447.59
2024-10-07,Google Ads,Campaign_1,7945,221,537.22,17,805.52
2024-11-24,Google Ads,Campaign_20,7836,206,336.19,18,1834.2
2024-10-05,Google Ads,Campaign_21,8076,459,460.3,59,6301.39
2024-07-29,Google Ads,Campaign_6,7970,328,146.81,15,937.16
2024-08-12,Google Ads,Campaign_10,7821,328,471.13,48,4124.23
2024-09-18,Meta Ads,Campaign_2,7948,304,579.91,37,4390.53
2024-09-22,Meta Ads,Campaign_10,8070,262,426.49,45,4046.94
2024-08-13,Google Ads,Campaign_14,8023,421,1036.96,72,5030.99
2024-01-20,Google Ads,Campaign_7,8040,172,228.73,13,1061.21
2024-05-13,Google Ads,Campaign_29,7827,254,594.65,31,769.14
2024-07-09,Meta Ads,Campaign_21,7875,164,253.38,27,768.29
2024-01-22,Google Ads,Campaign_30,8053,244,292.22,36,3893.89
2024-02-07,Google Ads,Campaign_9,8028,241,312.29,34,3902.65
2024-08-20,Meta Ads,Campaign_13,8017,464,860.31,46,5278.36
2024-03-10,Google Ads,Campaign_1,8027,421,931.19,60,3005.58
2024-01-24,Meta Ads,Campaign_17,8014,303,714.42,19,1290.43
2024-01-24,Meta Ads,Campaign_23,7940,201,312.82,19,2097.81
2024-11-07,Google Ads,Campaign_25,8077,452,1129.17,79,2758.15
2024-03-29,Meta Ads,Campaign_27,8066,181,151.62,30,3144.45
2024-12-18,Google Ads,Campaign_29,8055,374,750.09,66,4885.45
2024-04-27,Google Ads,Campaign_12,8212,347,725.68,28,1984.46
2024-11-03,Google Ads,Campaign_8,8055,298,698.32,22,618.2
2024-02-21,Google Ads,Campaign_6,8202,393,643.54,45,1320.51
2024-07-22,Google Ads,Campaign_28,7945,366,710.19,30,2737.91
2024-06-03,Google Ads,Campaign_17,8039,390,415.41,49,3536.16
2024-05-15,Google Ads,Campaign_9,8081,183,320.11,10,1147.02
2024-09-06,Google Ads,Campaign_28,7905,380,258.75,44,2787.21
2024-08-10,Google Ads,Campaign_29,7963,176,429.34,25,1472.17
2024-08-26,Meta Ads,Campaign_27,7916,226,175.76,29,693.66
2024-02-17,Meta Ads,Campaign_11,7993,236,451.3,40,3757.0
2024-03-26,Google Ads,Campaign_29,8003,347,707.05,61,4892.78
2024-10-25,Google Ads,Campaign_28,7889,188,377.05,13,1405.29
2024-10-21,Meta Ads,Campaign_13,7991,211,362.6,27,844.68
2024-01-22,Meta Ads,Campaign_8,8000,453,1100.3,45,2560.63
2024-08-14,Google Ads,Campaign_11,7901,261,368.11,32,3027.01
2024-07-05,Meta Ads,Campaign_29,7915,236,533.29,13,431.48
2024-09-21,Google Ads,Campaign_21,8044,217,166.54,14,1079.37
2024-03-07,Meta Ads,Campaign_15,7905,290,556.99,12,1057.2
2024-01-19,Meta Ads,Campaign_13,7979,269,366.52,25,1871.97
2024-11-16,Google Ads,Campaign_21,7947,390,215.18,56,2065.52
2024-02-05,Meta Ads,Campaign_17,7894,195,219.55,14,932.84
2024-11-26,Meta Ads,Campaign_27,7943,286,705.9,32,1204.17
2024-07-04,Google Ads,Campaign_4,8006,407,365.81,40,4721.93
2024-08-18,Google Ads,Campaign_12,7905,389,495.0,64,1992.45
2024-11-29,Google Ads,Campaign_13,8034,262,650.06,45,3641.9
2024-12-24,Meta Ads,Campaign_13,7860,239,577.11,15,389.98
2024-04-19,Meta Ads,Campaign_28,7978,463,927.05,57,4604.11
2024-04-06,Google Ads,Campaign_5,8118,327,350.15,57,6226.96
2024-01-14,Google Ads,Campaign_6,7964,245,229.24,9,987.34
2024-01-12,Google Ads,Campaign_9,7977,245,333.85,28,426.56
2024-08-31,Google Ads,Campaign_5,8170,401,983.59,40,1883.27
2024-04-12,Google Ads,Campaign_3,8137,217,134.04,11,424.08
2024-11-14,Google Ads,Campaign_16,8070,435,751.58,53,1950.41
2024-02-23,Meta Ads,Campaign_10,8043,256,443.96,31,2243.14
2024-02-27,Meta Ads,Campaign_14,8098,466,617.89,26,1821.85
2024-05-05,Google Ads,Campaign_30,8111,224,215.76,17,638.62
2024-07-24,Meta Ads,Campaign_3,7929,291,695.18,48,1656.07
2024-03-08,Google Ads,Campaign_23,8079,377,516.44,27,1529.5
2024-01-10,Google Ads,Campaign_27,7841,169,313.95,22,1808.97
2024-05-19,Meta Ads,Campaign_25,8021,205,464.1,15,1709.48
2024-11-20,Meta Ads,Campaign_17,7901,260,502.59,19,1879.93
2024-12-24,Meta Ads,Campaign_9,7919,384,296.11,50,2890.67
2024-02-14,Google Ads,Campaign_1,8136,284,136.45,16,1861.84
2024-04-28,Google Ads,Campaign_20,8095,262,138.23,23,391.41
2024-07-24,Google Ads,Campaign_7,7961,470,431.01,37,4303.1
2024-10-22,Google Ads,Campaign_24,7918,429,206.12,19,914.18
2024-08-10,Google Ads,Campaign_12,8034,231,263.03,20,554.69
2024-10-31,Meta Ads,Campaign_5,7941,422,928.44,50,2527.31
2024-09-11,Google Ads,Campaign_12,8112,329,287.7,31,2375.76
2024-03-19,Meta Ads,Campaign_2,7994,320,202.61,38,2646.47
2024-02-27,Meta Ads,Campaign_10,7925,409,463.21,46,2570.16
2024-09-14,Google Ads,Campaign_14,7853,178,286.05,23,962.68
2024-12-19,Google Ads,Campaign_14,8159,292,255.68,37,3425.55
2024-06-21,Meta Ads,Campaign_26,7922,215,475.64,11,761.32
2024-09-05,Meta Ads,Campaign_23,7983,294,350.59,20,974.02
2024-06-04,Meta Ads,Campaign_3,8059,358,862.94,19,1688.18
2024-10-13,Meta Ads,Campaign_24,8263,249,254.59,12,735.72
2024-06-11,Meta Ads,Campaign_8,8050,185,372.87,28,2709.23
2024-12-21,Google Ads,Campaign_17,8017,276,265.03,30,1832.81
2024-10-19,Google Ads,Campaign_26,8082,385,770.88,18,1205.78
2024-04-28,Meta Ads,Campaign_24,8001,173,228.22,28,3110.53
2024-02-23,Google Ads,Campaign_19,7913,436,859.05,18,1172.08
2024-08-27,Meta Ads,Campaign_2,8077,279,481.61,49,2862.48
2024-03-21,Google Ads,Campaign_30,8117,359,493.94,23,944.38
2024-10-18,Google Ads,Campaign_21,7871,456,1045.78,24,737.85
2024-09-04,Google Ads,Campaign_18,8001,478,629.17,81,8606.91
2024-01-16,Google Ads,Campaign_16,8204,443,951.22,29,1439.8
2024-09-14,Meta Ads,Campaign_11,8170,462,1141.54,73,4526.67
2024-05-13,Google Ads,Campaign_4,7984,350,778.23,29,3468.55
2024-03-28,Meta Ads,Campaign_13,8013,370,520.14,62,3073.57
2024-01-15,Google Ads,Campaign_19,7800,193,328.02,24,704.55
2024-07-23,Google Ads,Campaign_20,8010,308,180.18,51,4564.42
2024-09-30,Meta Ads,Campaign_13,8033,168,144.73,14,324.64
2024-01-25,Meta Ads,Campaign_26,8063,306,650.26,28,1457.81
2024-02-26,Meta Ads,Campaign_4,8062,427,977.03,18,1874.17
2024-08-07,Meta Ads,Campaign_26,7950,211,119.15,36,1221.15
2024-02-16,Meta Ads,Campaign_25,8153,281,280.64,30,1751.22
2024-10-04,Meta Ads,Campaign_26,7794,365,236.69,47,981.87
2024-01-08,Meta Ads,Campaign_26,7928,423,979.57,51,5814.75
2024-12-23,Meta Ads,Campaign_22,7963,293,281.6,17,1239.94
2024-07-13,Google Ads,Campaign_19,7988,418,444.27,17,671.4
2024-08-13,Google Ads,Campaign_19,8099,441,1025.77,26,2331.3
2024-09-15,Google Ads,Campaign_21,8004,469,1045.76,72,3588.21
2024-08-05,Google Ads,Campaign_16,7959,469,1011.93,62,6925.76
2024-12-30,Meta Ads,Campaign_21,7945,341,817.23,20,1166.04
2024-07-14,Google Ads,Campaign_25,8005,165,131.83,10,414.11
2024-06-11,Meta Ads,Campaign_16,8130,320,404.23,13,467.85
2024-07-09,Google Ads,Campaign_24,7945,252,578.9,40,2246.31
2024-11-08,Meta Ads,Campaign_21,7910,209,187.82,20,404.91
2024-10-22,Meta Ads,Campaign_9,7988,355,513.73,25,1403.54
2024-12-12,Meta Ads,Campaign_30,7928,183,320.11,15,1304.48
2024-02-09,Google Ads,Campaign_4,8066,361,191.62,52,5309.63
2024-11-03,Meta Ads,Campaign_1,8126,276,437.91,44,2726.0
2024-03-22,Google Ads,Campaign_7,7873,440,879.65,63,1482.72
2024-06-28,Meta Ads,Campaign_11,8001,424,531.18,42,4631.17
2024-03-17,Meta Ads,Campaign_7,7896,355,394.9,21,1576.22
2024-08-21,Google Ads,Campaign_22,8054,210,189.98,16,405.97
2024-05-10,Meta Ads,Campaign_17,7950,306,719.65,35,3161.6
2024-11-05,Google Ads,Campaign_21,7984,233,272.61,16,1507.44
2024-05-23,Meta Ads,Campaign_9,8008,296,125.62,31,694.1
2024-04-19,Meta Ads,Campaign_9,7967,162,158.57,10,754.48
2024-02-05,Meta Ads,Campaign_21,7927,416,225.53,63,1377.02
2024-11-09,Meta Ads,Campaign_16,7903,373,605.1,44,1417.3
2024-10-06,Meta Ads,Campaign_3,8029,295,130.48,52,5942.93
2024-07-18,Meta Ads,Campaign_3,7980,404,614.86,69,4433.43
2024-01-23,Meta Ads,Campaign_10,7978,386,632.39,35,3276.53
2024-12-28,Meta Ads,Campaign_12,8006,439,798.08,72,1808.76
2024-07-05,Meta Ads,Campaign_2,7884,183,106.39,30,1540.03
2024-11-02,Meta Ads,Campaign_25,7882,346,305.02,43,3094.27
2024-03-30,Meta Ads,Campaign_25,8068,474,582.12,76,7162.46
2024-09-10,Meta Ads,Campaign_6,8172,457,441.3,55,2906.6
2024-09-13,Google Ads,Campaign_3,7973,271,362.14,13,595.02
2024-06-21,Google Ads,Campaign_2,7904,325,279.61,27,1429.0
2024-03-22,Google Ads,Campaign_9,8039,198,350.43,18,1455.34
2024-04-17,Meta Ads,Campaign_19,8100,458,925.54,57,1037.03
2024-04-26,Meta Ads,Campaign_23,7917,377,498.97,47,3278.18
2024-09-16,Meta Ads,Campaign_24,7977,246,366.05,29,2905.97
2024-08-21,Google Ads,Campaign_1,8018,381,810.92,49,3689.89
2024-03-25,Google Ads,Campaign_22,8022,386,233.52,39,987.75
2024-02-16,Google Ads,Campaign_19,8140,473,646.12,75,3841.88
2024-10-06,Google Ads,Campaign_21,8037,407,614.33,71,4735.68
2024-08-05,Google Ads,Campaign_16,7968,360,736.92,21,1437.61
2024-07-08,Meta Ads,Campaign_3,7987,308,582.06,34,4056.38
2024-02-17,Meta Ads,Campaign_27,7894,161,330.55,28,876.21
2024-06-27,Meta Ads,Campaign_22,7938,351,448.81,50,827.59
2024-09-20,Meta Ads,Campaign_28,8113,402,357.14,25,2789.24
2024-01-22,Google Ads,Campaign_13,8074,449,1102.84,30,1215.07
2024-03-01,Meta Ads,Campaign_12,8090,312,399.65,50,1408.76
2024-07-05,Meta Ads,Campaign_4,8013,394,481.01,32,2738.35
2024-01-17,Google Ads,Campaign_24,8087,257,525.16,21,1238.81
2024-12-09,Google Ads,Campaign_17,8027,402,736.71,60,3788.81
2024-05-14,Meta Ads,Campaign_22,7958,389,395.99,26,2194.93
2024-05-20,Meta Ads,Campaign_21,8114,182,270.4,8,690.99
2024-11-22,Meta Ads,Campaign_30,8031,289,397.86,47,776.49
2024-08-10,Google Ads,Campaign_15,7985,412,204.25,18,2133.35
2024-02-03,Meta Ads,Campaign_17,7842,433,251.85,39,1802.81
2024-09-12,Google Ads,Campaign_4,7917,192,161.16,8,297.08
2024-01-09,Meta Ads,Campaign_1,7845,347,397.55,18,1591.71
2024-05-25,Google Ads,Campaign_9,8010,273,185.08,45,1798.3
2024-01-08,Google Ads,Campaign_16,7887,435,750.71,27,1235.92
2024-12-04,Google Ads,Campaign_6,7972,189,306.99,8,683.84
